PM 1.0, PM 2.5, PM4.0, PM10.0, Temperature, Humiditiy, VOC, NOx, CO2
3.3000,3.8000,4.2000,4.4000,46.4000,26.3400,99.0000,1.0000,1387.0000,7/17/2025 16:4:25 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.4000,26.3450,99.0000,1.0000,1388.0000,7/17/2025 16:4:29 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.4100,26.3450,100.0000,1.0000,1388.0000,7/17/2025 16:4:32 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.4200,26.3450,100.0000,1.0000,1388.0000,7/17/2025 16:4:36 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.4200,26.3450,100.0000,1.0000,1388.0000,7/17/2025 16:4:39 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.4200,26.3450,99.0000,1.0000,1389.0000,7/17/2025 16:4:43 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.4300,26.3450,99.0000,1.0000,1391.0000,7/17/2025 16:4:46 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.4400,26.3450,99.0000,1.0000,1392.0000,7/17/2025 16:4:50 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.4500,26.3450,99.0000,1.0000,1394.0000,7/17/2025 16:4:53 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.4600,26.3450,99.0000,1.0000,1394.0000,7/17/2025 16:4:57 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.5600,26.3500,99.0000,1.0000,1399.0000,7/17/2025 16:5:5 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.5900,26.3500,100.0000,1.0000,1401.0000,7/17/2025 16:5:9 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.6000,26.3500,101.0000,1.0000,1400.0000,7/17/2025 16:5:12 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.6000,26.3550,101.0000,1.0000,1400.0000,7/17/2025 16:5:16 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.6000,26.3550,101.0000,1.0000,1400.0000,7/17/2025 16:5:19 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.6300,26.3600,101.0000,1.0000,1400.0000,7/17/2025 16:5:23 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.6500,26.3650,101.0000,1.0000,1401.0000,7/17/2025 16:5:27 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.6800,26.3800,101.0000,1.0000,1402.0000,7/17/2025 16:5:30 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.7000,26.3900,102.0000,1.0000,1403.0000,7/17/2025 16:5:34 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.7100,26.3950,102.0000,1.0000,1405.0000,7/17/2025 16:5:37 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.7200,26.4050,102.0000,1.0000,1404.0000,7/17/2025 16:5:41 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.7400,26.4200,102.0000,1.0000,1404.0000,7/17/2025 16:5:44 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.8300,26.4300,102.0000,1.0000,1404.0000,7/17/2025 16:5:48 ,DONE 
3.3000,3.8000,4.2000,4.3000,46.9400,26.4450,102.0000,1.0000,1404.0000,7/17/2025 16:5:51 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.9600,26.4550,103.0000,1.0000,1405.0000,7/17/2025 16:5:55 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.9300,26.4850,102.0000,1.0000,1406.0000,7/17/2025 16:5:58 ,DONE 
3.4000,3.9000,4.3000,4.5000,46.8700,26.5300,101.0000,1.0000,1408.0000,7/17/2025 16:6:6 ,DONE 
3.4000,3.9000,4.3000,4.5000,46.8300,26.5400,101.0000,1.0000,1409.0000,7/17/2025 16:6:9 ,DONE 
3.4000,3.9000,4.3000,4.5000,46.8100,26.5550,100.0000,1.0000,1410.0000,7/17/2025 16:6:13 ,DONE 
3.3000,3.9000,4.3000,4.5000,46.7700,26.5800,99.0000,1.0000,1411.0000,7/17/2025 16:6:16 ,DONE 
3.3000,3.9000,4.3000,4.5000,46.7300,26.6050,99.0000,1.0000,1409.0000,7/17/2025 16:6:20 ,DONE 
3.3000,3.9000,4.3000,4.5000,46.7200,26.6200,98.0000,1.0000,1408.0000,7/17/2025 16:6:23 ,DONE 
3.3000,3.9000,4.3000,4.5000,46.6900,26.6250,99.0000,1.0000,1408.0000,7/17/2025 16:6:27 ,DONE 
3.3000,3.9000,4.3000,4.5000,46.6600,26.6300,99.0000,1.0000,1410.0000,7/17/2025 16:6:30 ,DONE 
3.4000,4.1000,4.4000,4.6000,46.6700,26.6350,99.0000,1.0000,1410.0000,7/17/2025 16:6:34 ,DONE 
3.4000,4.1000,4.4000,4.6000,46.7800,26.6350,100.0000,1.0000,1412.0000,7/17/2025 16:6:37 ,DONE 
3.5000,4.2000,4.6000,4.8000,48.3800,26.6450,105.0000,1.0000,1414.0000,7/17/2025 16:6:41 ,DONE 
3.5000,4.2000,4.6000,4.8000,49.6700,26.6550,112.0000,1.0000,1415.0000,7/17/2025 16:6:44 ,DONE 
3.6000,4.3000,4.7000,4.9000,50.1200,26.6650,117.0000,1.0000,1416.0000,7/17/2025 16:6:48 ,DONE 
3.7000,4.4000,4.9000,5.1000,50.4800,26.7200,120.0000,1.0000,1417.0000,7/17/2025 16:6:51 ,DONE 
3.9000,4.6000,5.0000,5.2000,50.0100,26.7850,122.0000,1.0000,1418.0000,7/17/2025 16:6:55 ,DONE 
4.0000,4.7000,5.1000,5.4000,49.5700,26.8500,119.0000,1.0000,1419.0000,7/17/2025 16:6:58 ,DONE 
